År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;;;
2019;30B;32;39401;39600;9994;11029;8529;12053;12418;12418;25.2373737373737;;
2019;30B;32;39601;39800;10058;11101;8601;12115;12482;12482;25.2713567839196;;
2019;30B;32;39801;40000;10122;11173;8673;12178;12546;12546;25.305;;
2019;30B;32;40001;40200;10186;11245;8745;12240;12610;12610;25.3383084577114;;
2019;30B;32;40201;40400;10250;11317;8817;12302;12674;12674;25.3712871287129;;
2019;30B;32;40401;40600;10314;11389;8889;12365;12738;12738;25.4039408866995;;
2019;30B;32;40601;40800;10378;11461;8961;12427;12802;12802;25.4362745098039;;
2019;30B;32;40801;41000;10442;11533;9033;12490;12866;12866;25.4682926829268;;
2019;30B;32;41001;41200;10506;11605;9105;12552;12930;12930;25.5;;
2019;30B;32;41201;41400;10570;11677;9177;12615;12994;12994;25.5314009661836;;
2019;30B;32;41401;41600;10634;11749;9249;12677;13058;13058;25.5625;;
2019;30B;32;41601;41800;10698;11821;9321;12740;13122;13122;25.5933014354067;;
2019;30B;32;41801;42000;10762;11893;9393;12802;13186;13186;25.6238095238095;;
2019;30B;32;42001;42200;10860;11965;9465;12898;13284;13284;25.7345971563981;;
2019;30B;32;42201;42400;10964;12037;9537;13000;13388;13388;25.8584905660377;;
2019;30B;32;42401;42600;11068;12109;9609;13103;13492;13492;25.981220657277;;
2019;30B;32;42601;42800;11172;12181;9681;13205;13596;13596;26.1028037383178;;
2019;30B;32;42801;43000;11276;12253;9753;13308;13700;13700;26.2232558139535;;
2019;30B;32;43001;43200;11380;12325;9825;13410;13804;13804;26.3425925925926;;
2019;30B;32;43201;43400;11484;12397;9897;13513;13908;13908;26.4608294930876;;
2019;30B;32;43401;43600;11588;12469;9969;13615;14012;14012;26.5779816513761;;
2019;30B;32;43601;43800;11692;12541;10041;13718;14116;14116;26.6940639269406;;
2019;30B;32;43801;44000;11796;12613;10113;13820;14220;14220;26.8090909090909;;
2019;30B;32;44001;44200;11900;12685;10185;13922;14324;14324;26.9230769230769;;
2019;30B;32;44201;44400;12004;12757;10257;14025;14428;14428;27.036036036036;;
2019;30B;32;44401;44600;12108;12829;10329;14127;14532;14532;27.1479820627803;;
2019;30B;32;44601;44800;12212;12901;10401;14230;14636;14636;27.2589285714286;;
2019;30B;32;44801;45000;12316;12973;10473;14332;14740;14740;27.3688888888889;;
2019;30B;32;45001;45200;12420;13045;10545;14435;14844;14844;27.4778761061947;;
2019;30B;32;45201;45400;12524;13117;10617;14537;14948;14948;27.5859030837004;;
2019;30B;32;45401;45600;12628;13189;10689;14640;15052;15052;27.6929824561404;;
2019;30B;32;45601;45800;12732;13301;10801;14742;15156;15156;27.7991266375546;;
2019;30B;32;45801;46000;12836;13418;10918;14845;15260;15260;27.904347826087;;
2019;30B;32;46001;46200;12940;13535;11035;14947;15364;15364;28.008658008658;;
2019;30B;32;46201;46400;13044;13652;11152;15050;15468;15468;28.1120689655172;;
2019;30B;32;46401;46600;13148;13769;11269;15152;15572;15572;28.2145922746781;;
2019;30B;32;46601;46800;13252;13886;11386;15254;15676;15676;28.3162393162393;;
2019;30B;32;46801;47000;13356;14003;11503;15357;15780;15780;28.4170212765957;;
2019;30B;32;47001;47200;13460;14120;11620;15459;15884;15884;28.5169491525424;;
2019;30B;32;47201;47400;13564;14237;11737;15562;15988;15988;28.6160337552743;;
2019;30B;32;47401;47600;13668;14354;11854;15664;16092;16092;28.7142857142857;;
2019;30B;32;47601;47800;13772;14471;11971;15767;16196;16196;28.8117154811715;;
2019;30B;32;47801;48000;13876;14588;12088;15869;16300;16300;28.9083333333333;;
2019;30B;32;48001;48200;13980;14705;12205;15972;16404;16404;29.0041493775934;;
2019;30B;32;48201;48400;14084;14822;12322;16074;16508;16508;29.099173553719;;
2019;30B;32;48401;48600;14188;14939;12439;16177;16612;16612;29.1934156378601;;
2019;30B;32;48601;48800;14292;15056;12556;16279;16716;16716;29.2868852459016;;
2019;30B;32;48801;49000;14396;15173;12673;16381;16820;16820;29.3795918367347;;
2019;30B;32;49001;49200;14500;15290;12790;16484;16924;16924;29.4715447154472;;
2019;30B;32;49201;49400;14604;15407;12907;16586;17028;17028;29.5627530364372;;
2019;30B;32;49401;49600;14708;15524;13024;16689;17132;17132;29.6532258064516;;
2019;30B;32;49601;49800;14812;15641;13141;16791;17236;17236;29.7429718875502;;
2019;30B;32;49801;50000;14916;15758;13258;16894;17340;17340;29.832;;
2019;30B;32;50001;50200;15020;15875;13381;16996;17444;17444;29.9203187250996;;
2019;30B;32;50201;50400;15124;15992;13504;17099;17548;17548;30.0079365079365;;
2019;30B;32;50401;50600;15228;16109;13627;17201;17652;17652;30.0948616600791;;
2019;30B;32;50601;50800;15332;16226;13750;17304;17756;17756;30.1811023622047;;
2019;30B;32;50801;51000;15436;16343;13873;17406;17860;17860;30.2666666666667;;
2019;30B;32;51001;51200;15540;16460;13996;17509;17964;17964;30.3515625;;
2019;30B;32;51201;51400;15644;16577;14119;17611;18068;18068;30.4357976653697;;
2019;30B;32;51401;51600;15748;16694;14242;17713;18172;18172;30.5193798449612;;
2019;30B;32;51601;51800;15852;16811;14365;17816;18276;18276;30.6023166023166;;
2019;30B;32;51801;52000;15956;16928;14488;17918;18380;18380;30.6846153846154;;
2019;30B;32;52001;52200;16060;17045;14611;18021;18484;18484;30.7662835249042;;
2019;30B;32;52201;52400;16164;17162;14734;18123;18588;18588;30.8473282442748;;
2019;30B;32;52401;52600;16272;17270;14848;18226;18692;18692;30.93536121673;;
2019;30B;32;52601;52800;16382;17379;14963;18328;18796;18796;31.0265151515151;;
2019;30B;32;52801;53000;16492;17483;15073;18431;18900;18900;31.1169811320755;;
2019;30B;32;53001;53200;16602;17591;15187;18533;19004;19004;31.2067669172932;;
2019;30B;32;53201;53400;16712;17699;15301;18636;19108;19108;31.2958801498127;;
2019;30B;32;53401;53600;16822;17803;15411;18738;19212;19212;31.384328358209;;
2019;30B;32;53601;53800;16932;17912;15526;18840;19316;19316;31.4721189591078;;
2019;30B;32;53801;54000;17042;18016;15636;18943;19420;19420;31.5592592592593;;
2019;30B;32;54001;54200;17152;18124;15750;19045;19524;19524;31.6457564575646;;
2019;30B;32;54201;54400;17262;18232;15864;19148;19628;19628;31.7316176470588;;
2019;30B;32;54401;54600;17372;18336;15974;19250;19732;19732;31.8168498168498;;
2019;30B;32;54601;54800;17482;18445;16089;19353;19836;19836;31.9014598540146;;
2019;30B;32;54801;55000;17592;18549;16199;19455;19940;19940;31.9854545454545;;
2019;30B;32;55001;55200;17702;18657;16313;19558;20044;20044;32.0688405797101;;
2019;30B;32;55201;55400;17812;18761;16423;19660;20148;20148;32.1516245487365;;
2019;30B;32;55401;55600;17922;18869;16537;19763;20252;20252;32.2338129496403;;
2019;30B;32;55601;55800;18032;18978;16652;19865;20356;20356;32.3154121863799;;
2019;30B;32;55801;56000;18142;19082;16762;19968;20460;20460;32.3964285714286;;
2019;30B;32;56001;56200;18252;19190;16876;20070;20564;20564;32.4768683274021;;
2019;30B;32;56201;56400;18362;19294;16986;20172;20668;20668;32.5567375886525;;
2019;30B;32;56401;56600;18472;19402;17100;20275;20772;20772;32.6360424028269;;
2019;30B;32;56601;56800;18582;19506;17210;20377;20876;20876;32.7147887323944;;
2019;30B;32;56801;57000;18692;19615;17325;20480;20980;20980;32.7929824561404;;
2019;30B;32;57001;57200;18802;19723;17439;20582;21084;21084;32.8706293706294;;
2019;30B;32;57201;57400;18912;19827;17549;20685;21188;21188;32.9477351916376;;
2019;30B;32;57401;57600;19022;19935;17663;20787;21292;21292;33.0243055555556;;
2019;30B;32;57601;57800;19132;20039;17773;20890;21396;21396;33.1003460207612;;
2019;30B;32;57801;58000;19242;20148;17888;20992;21500;21500;33.1758620689655;;
2019;30B;32;58001;58200;19352;20252;17998;21095;21604;21604;33.2508591065292;;
2019;30B;32;58201;58400;19462;20360;18112;21197;21708;21708;33.3253424657534;;
2019;30B;32;58401;58600;19573;20468;18226;21300;21813;21813;33.401023890785;;
2019;30B;32;58601;58800;19693;20572;18336;21413;21927;21927;33.4914965986395;;
2019;30B;32;58801;59000;19813;20681;18451;21525;22041;22041;33.5813559322034;;
2019;30B;32;59001;59200;19933;20785;18561;21638;22155;22155;33.6706081081081;;
2019;30B;32;59201;59400;20053;20893;18675;21750;22269;22269;33.7592592592593;;
2019;30B;32;59401;59600;20173;20997;18785;21863;22383;22383;33.8473154362416;;
2019;30B;32;59601;59800;20293;21105;18899;21975;22497;22497;33.9347826086956;;
2019;30B;32;59801;60000;20413;21214;19014;22088;22611;22611;34.0216666666667;;
2019;30B;32;60001;60200;20533;21318;19124;22200;22725;22725;34.1079734219269;;
2019;30B;32;60201;60400;20653;21426;19238;22312;22839;22839;34.1937086092715;;
2019;30B;32;60401;60600;20773;21530;19348;22425;22953;22953;34.2788778877888;;
2019;30B;32;60601;60800;20893;21638;19462;22537;23067;23067;34.3634868421053;;
2019;30B;32;60801;61000;21013;21747;19577;22650;23181;23181;34.4475409836066;;
2019;30B;32;61001;61200;21133;21855;19691;22762;23295;23295;34.531045751634;;
2019;30B;32;61201;61400;21253;21974;19816;22875;23409;23409;34.614006514658;;
2019;30B;32;61401;61600;21373;22088;19936;22987;23523;23523;34.6964285714286;;
2019;30B;32;61601;61800;21493;22207;20061;23100;23637;23637;34.7783171521036;;
2019;30B;32;61801;62000;21613;22321;20181;23212;23751;23751;34.8596774193548;;
2019;30B;32;62001;62200;21733;22440;20306;23325;23865;23865;34.9405144694534;;
2019;30B;32;62201;62400;21853;22558;20430;23437;23979;23979;35.0208333333333;;
2019;30B;32;62401;62600;21973;22672;20550;23550;24093;24093;35.1006389776358;;
2019;30B;32;62601;62800;22093;22791;20675;23662;24207;24207;35.1799363057325;;
2019;30B;32;62801;63000;22213;22905;20795;23774;24321;24321;35.2587301587302;;
2019;30B;32;63001;63200;22333;23024;20920;23887;24435;24435;35.3370253164557;;
2019;30B;32;63201;63400;22453;23138;21040;23999;24549;24549;35.4148264984227;;
2019;30B;32;63401;63600;22573;23257;21165;24112;24663;24663;35.4921383647799;;
2019;30B;32;63601;63800;22693;23375;21289;24224;24777;24777;35.5689655172414;;
2019;30B;32;63801;64000;22813;23489;21409;24337;24891;24891;35.6453125;;
2019;30B;32;64001;64200;22933;23608;21534;24449;25005;25005;35.7211838006231;;
2019;30B;32;64201;64400;23053;23722;21654;24562;25119;25119;35.7965838509317;;
2019;30B;32;64401;64600;23173;23841;21779;24674;25233;25233;35.8715170278638;;
2019;30B;32;64601;64800;23293;23955;21899;24787;25347;25347;35.945987654321;;
2019;30B;32;64801;65000;23413;24074;22024;24899;25461;25461;36.02;;
2019;30B;32;65001;65200;23533;24192;22148;25011;25575;25575;36.0935582822086;;
2019;30B;32;65201;65400;23653;24306;22268;25124;25689;25689;36.1666666666667;;
2019;30B;32;65401;65600;23773;24425;22393;25236;25803;25803;36.2393292682927;;
2019;30B;32;65601;65800;23893;24539;22513;25349;25917;25917;36.3115501519757;;
2019;30B;32;65801;66000;24013;24658;22638;25461;26031;26031;36.3833333333333;;
2019;30B;32;66001;66200;24133;24772;22758;25574;26145;26145;36.4546827794562;;
2019;30B;32;66201;66400;24253;24891;22883;25686;26259;26259;36.5256024096386;;
2019;30B;32;66401;66600;24373;25009;23007;25799;26373;26373;36.5960960960961;;
2019;30B;32;66601;66800;24493;25123;23127;25911;26487;26487;36.6661676646707;;
2019;30B;32;66801;67000;24613;25242;23252;26024;26601;26601;36.7358208955224;;
2019;30B;32;67001;67200;24733;25356;23372;26136;26715;26715;36.8050595238095;;
2019;30B;32;67201;67400;24853;25475;23497;26248;26829;26829;36.8738872403561;;
2019;30B;32;67401;67600;24973;25594;23622;26361;26943;26943;36.9423076923077;;
2019;30B;32;67601;67800;25093;25708;23742;26473;27057;27057;37.0103244837758;;
2019;30B;32;67801;68000;25213;25826;23866;26586;27171;27171;37.0779411764706;;
2019;30B;32;68001;68200;25333;25940;23986;26698;27285;27285;37.1451612903226;;
2019;30B;32;68201;68400;25453;26059;24111;26811;27399;27399;37.2119883040936;;
2019;30B;32;68401;68600;25573;26173;24231;26923;27513;27513;37.2784256559767;;
2019;30B;32;68601;68800;25693;26292;24356;27036;27627;27627;37.344476744186;;
2019;30B;32;68801;69000;25813;26411;24481;27148;27741;27741;37.4101449275362;;
2019;30B;32;69001;69200;25933;26525;24601;27261;27855;27855;37.4754335260116;;
2019;30B;32;69201;69400;26053;26643;24725;27373;27969;27969;37.5403458213257;;
2019;30B;32;69401;69600;26173;26757;24845;27485;28083;28083;37.6048850574713;;
2019;30B;32;69601;69800;26293;26876;24970;27598;28197;28197;37.6690544412607;;
2019;30B;32;69801;70000;26413;26990;25090;27710;28311;28311;37.7328571428571;;
2019;30B;32;70001;70200;26533;27109;25215;27823;28425;28425;37.7962962962963;;
2019;30B;32;70201;70400;26653;27228;25340;27935;28539;28539;37.859375;;
2019;30B;32;70401;70600;26773;27342;25460;28048;28653;28653;37.9220963172804;;
2019;30B;32;70601;70800;26893;27460;25584;28160;28767;28767;37.9844632768362;;
2019;30B;32;70801;71000;27013;27574;25704;28273;28881;28881;38.0464788732394;;
2019;30B;32;71001;71200;27133;27693;25829;28385;28995;28995;38.1081460674157;;
2019;30B;32;71201;71400;27253;27807;25949;28498;29109;29109;38.1694677871148;;
2019;30B;32;71401;71600;27373;27926;26074;28610;29223;29223;38.2304469273743;;
2019;30B;32;71601;71800;27493;28045;26199;28723;29337;29337;38.2910863509749;;
2019;30B;32;71801;72000;27613;28159;26319;28835;29451;29451;38.3513888888889;;
2019;30B;32;72001;72200;27733;28277;26443;28947;29565;29565;38.4113573407202;;
2019;30B;32;72201;72400;27853;28391;26563;29060;29679;29679;38.4709944751381;;
2019;30B;32;72401;72600;27973;28510;26688;29172;29793;29793;38.530303030303;;
2019;30B;32;72601;72800;28093;28629;26813;29285;29907;29907;38.5892857142857;;
2019;30B;32;72801;73000;28213;28743;26933;29397;30021;30021;38.6479452054795;;
2019;30B;32;73001;73200;28333;28862;27058;29510;30135;30135;38.7062841530055;;
2019;30B;32;73201;73400;28453;28976;27178;29622;30249;30249;38.7643051771117;;
2019;30B;32;73401;73600;28573;29094;27302;29735;30363;30363;38.8220108695652;;
2019;30B;32;73601;73800;28693;29208;27422;29847;30477;30477;38.8794037940379;;
2019;30B;32;73801;74000;28813;29327;27547;29960;30591;30591;38.9364864864865;;
2019;30B;32;74001;74200;28933;29446;27672;30072;30705;30705;38.9932614555256;;
2019;30B;32;74201;74400;29053;29560;27792;30184;30819;30819;39.0497311827957;;
2019;30B;32;74401;74600;29173;29679;27917;30297;30933;30933;39.1058981233244;;
2019;30B;32;74601;74800;29293;29793;28037;30409;31047;31047;39.1617647058823;;
2019;30B;32;74801;75000;29413;29911;28161;30522;31161;31161;39.2173333333333;;
2019;30B;32;75001;75200;29533;30025;28281;30634;31275;31275;39.2726063829787;;
2019;30B;32;75201;75400;29653;30144;28406;30747;31389;31389;39.3275862068966;;
2019;30B;32;75401;75600;29773;30263;28531;30859;31503;31503;39.3822751322751;;
2019;30B;32;75601;75800;29893;30377;28651;30972;31617;31617;39.4366754617414;;
2019;30B;32;75801;76000;30013;30496;28776;31084;31731;31731;39.4907894736842;;
2019;30B;32;76001;76200;30133;30610;28896;31197;31845;31845;39.5446194225722;;
2019;30B;32;76201;76400;30253;30728;29020;31309;31959;31959;39.598167539267;;
2019;30B;32;76401;76600;30373;30842;29140;31422;32073;32073;39.6514360313316;;
2019;30B;32;76601;76800;30493;30961;29265;31534;32187;32187;39.7044270833333;;
2019;30B;32;76801;77000;30613;31080;29390;31646;32301;32301;39.7571428571429;;
2019;30B;32;77001;77200;30733;31194;29510;31759;32415;32415;39.809585492228;;
2019;30B;32;77201;77400;30853;31313;29635;31871;32529;32529;39.8617571059432;;
2019;30B;32;77401;77600;30973;31427;29755;31984;32643;32643;39.9136597938144;;
2019;30B;32;77601;77800;31093;31545;29879;32096;32757;32757;39.9652956298201;;
2019;30B;32;77801;78000;31213;31659;29999;32209;32871;32871;40.0166666666667;;
2019;30B;32;78001;78200;31333;31778;30124;32321;32985;32985;40.0677749360614;;
2019;30B;32;78201;78400;31453;31897;30249;32434;33099;33099;40.1186224489796;;
2019;30B;32;78401;78600;31573;32011;30369;32546;33213;33213;40.1692111959288;;
2019;30B;32;78601;78800;31693;32130;30494;32659;33327;33327;40.2195431472081;;
2019;30B;32;78801;79000;31813;32244;30614;32771;33441;33441;40.2696202531646;;
2019;30B;32;79001;79200;31933;32362;30738;32883;33555;33555;40.3194444444444;;
2019;30B;32;79201;79400;32053;32481;30863;32996;33669;33669;40.3690176322418;;
2019;30B;32;79401;79600;32173;32595;30983;33108;33783;33783;40.4183417085427;;
2019;30B;32;79601;79800;32293;32714;31108;33221;33897;33897;40.4674185463659;;
2019;30B;32;79801;80000;32413;32828;31228;33333;34011;34011;40.51625;;
2019;0.3;32;80001;81600;41;41;39;42;43;43;0.0502450980392157;;
2019;0.3;32;81601;82000;41;41;40;42;43;43;0.05;;
2019;0.3;32;82001;84200;41;42;40;42;43;43;0.0486935866983373;;
2019;0.3;32;84201;84800;42;42;40;42;43;43;0.0495283018867924;;
2019;0.3;32;84801;85600;42;42;40;43;43;43;0.0490654205607477;;
2019;0.3;32;85601;85800;42;42;41;43;43;43;0.048951048951049;;
2019;0.3;32;85801;87200;42;42;41;43;44;44;0.0481651376146789;;
2019;0.3;32;87201;89000;42;43;41;43;44;44;0.0471910112359551;;
2019;0.3;32;89001;89800;43;43;41;43;44;44;0.0478841870824053;;
2019;0.3;32;89801;91400;43;43;42;43;44;44;0.0470459518599562;;
2019;0.3;32;91401;92600;43;43;42;44;44;44;0.0464362850971922;;
2019;0.3;32;92601;93200;43;43;42;44;45;45;0.046137339055794;;
2019;0.3;32;93201;94400;43;44;42;44;45;45;0.0455508474576271;;
2019;0.3;32;94401;94600;44;44;42;44;45;45;0.0465116279069767;;
2019;0.3;32;94601;99200;44;44;43;44;45;45;0.0443548387096774;;
2019;0.3;32;99201;99800;44;44;43;45;45;45;0.0440881763527054;;
2019;0.3;32;99801;100400;44;45;44;45;45;45;0.0438247011952191;;
2019;0.3;32;100401;100600;45;45;44;45;45;45;0.0447316103379722;;
2019;0.3;32;100601;105800;45;45;44;45;46;46;0.0425330812854442;;
2019;0.3;32;105801;107400;45;45;45;45;46;46;0.0418994413407821;;
2019;0.3;32;107401;107600;46;45;45;45;46;46;0.0427509293680297;;
2019;0.3;32;107601;108400;46;46;45;45;46;46;0.0424354243542435;;
2019;0.3;32;108401;110200;46;46;45;46;46;46;0.0417422867513612;;
2019;0.3;32;110201;112400;46;46;45;46;47;47;0.0409252669039146;;
2019;0.3;32;112401;115400;46;46;46;46;47;47;0.0398613518197574;;
2019;0.3;32;115401;116800;47;46;46;46;47;47;0.0402397260273973;;
2019;0.3;32;116801;119600;47;47;46;46;47;47;0.0392976588628763;;
2019;0.3;32;119601;120000;47;47;46;47;47;47;0.0391666666666667;;
2019;0.3;32;120001;121800;47;47;47;47;47;47;0.0385878489326765;;
2019;0.3;32;121801;124600;47;47;47;47;48;48;0.0377207062600321;;
2019;0.3;32;124601;127400;48;47;47;47;48;48;0.0376766091051805;;
2019;0.3;32;127401;128800;48;48;47;47;48;48;0.0372670807453416;;
2019;0.3;32;128801;133400;48;48;48;47;48;48;0.0359820089955023;;
2019;0.3;32;133401;136200;48;48;48;48;48;48;0.0352422907488987;;
2019;0.3;32;136201;141800;49;48;48;48;49;49;0.034555712270804;;
2019;0.3;32;141801;150600;49;49;49;48;49;49;0.0325365205843293;;
2019;0.3;32;150601;154400;49;49;49;49;49;49;0.0317357512953368;;
2019;0.3;32;154401;160800;50;49;49;49;50;50;0.0310945273631841;;
2019;0.3;32;160801;173000;50;50;50;49;50;50;0.0289017341040462;;
2019;0.3;32;173001;178200;50;50;50;50;50;50;0.0280583613916947;;
2019;0.3;32;178201;185400;51;50;50;50;51;51;0.0275080906148867;;
2019;0.3;32;185401;203200;51;51;51;50;51;51;0.0250984251968504;;
2019;0.3;32;203201;210600;51;51;51;51;51;51;0.0242165242165242;;
2019;0.3;32;210601;219200;52;51;51;51;52;52;0.0237226277372263;;
2019;0.3;32;219201;246200;52;52;52;51;52;52;0.0211210398050366;;
2019;0.3;32;246201;257400;52;52;52;52;52;52;0.0202020202020202;;
2019;0.3;32;257401;268000;53;52;52;52;53;53;0.0197761194029851;;
2019;0.3;32;268001;312200;53;53;53;52;53;53;0.0169762972453555;;
2019;0.3;32;312201;331000;53;53;53;53;53;53;0.016012084592145;;
2019;0.3;32;331001;344600;54;53;53;53;54;54;0.0156703424260012;;
2019;0.3;32;344601;426800;54;54;54;53;54;54;0.0126522961574508;;
2019;0.3;32;426801;463400;54;54;54;54;54;54;0.0116529995684074;;
2019;0.3;32;463401;482400;55;54;54;54;55;55;0.0114013266998342;;
2019;0.3;32;482401;673600;55;55;55;54;55;55;0.00816508313539192;;
2019;0.3;32;673601;772400;55;55;55;55;55;55;0.0071206628689798;;
2019;0.3;32;772401;804200;56;55;55;55;56;56;0.00696344192986819;;
2019;0.3;32;804201;1597800;56;56;56;55;56;56;0.00350481912629866;;
2019;0.3;32;1597801;2317800;56;56;56;56;56;56;0.00241608421779273;;
2019;0.3;32;2317801;2412800;57;56;56;56;57;57;0.00236240053050398;;
2019;0.3;32;2412801;;57;57;57;56;57;57;0;;
2019;30B;33;1;1600;0;0;0;0;0;0;0;;
2019;30B;33;1601;1700;117;0;116;1;117;19;6.88235294117647;;
2019;30B;33;1701;1800;128;0;125;28;128;53;7.11111111111111;;
2019;30B;33;1801;1900;138;0;133;60;138;87;7.26315789473684;;
2019;30B;33;1901;2000;149;0;141;93;149;121;7.45;;
2019;30B;33;2001;2100;159;0;150;125;159;155;7.57142857142857;;
2019;30B;33;2101;2200;162;0;150;158;189;189;7.36363636363636;;
2019;30B;33;2201;2300;172;0;158;190;223;223;7.47826086956522;;
2019;30B;33;2301;2400;183;0;166;223;257;257;7.625;;
2019;30B;33;2401;2500;193;0;175;256;291;291;7.72;;
2019;30B;33;2501;2600;204;0;183;288;325;325;7.84615384615385;;
2019;30B;33;2601;2700;214;0;191;321;359;359;7.92592592592593;;
2019;30B;33;2701;2800;225;0;200;353;393;393;8.03571428571429;;
2019;30B;33;2801;2900;227;0;200;386;427;427;7.82758620689655;;
2019;30B;33;2901;3000;237;0;208;418;461;461;7.9;;
2019;30B;33;3001;3100;248;0;216;451;495;495;8;;
2019;30B;33;3101;3200;258;0;225;483;529;529;8.0625;;
2019;30B;33;3201;3300;269;0;233;516;563;563;8.15151515151515;;
2019;30B;33;3301;3400;279;0;241;549;597;597;8.20588235294118;;
2019;30B;33;3401;3500;281;0;241;581;631;631;8.02857142857143;;
2019;30B;33;3501;3600;292;0;250;614;665;665;8.11111111111111;;
